Fecha,InvoicedQuantity,LineExtensionAmount,Producto,Item_ID,PrecioBase,Price_BaseQuantity,TaxTotal_Amount,TaxSubtotal_TaxableAmount,Pc_Imp,TaxSubtotal_Category_TaxScheme_ID,Charge_Indicator,Pc_Descuento,Charge_Amount,Charge_BaseAmount,Precio_comparar,Precio_Normal,Almacen,total,total_imp,nombre_original,Marca,Categoria,Sabor,Tamano,Tamano_num,Unidad,Cantidad,Sobra_nombre,Precio_Unidad
14 Aug 2023,1.0,8550.00,AREPAS DONA ALEJA*500g*20 QUESO BJA,050222,8550.0,1.000,0.0,0,0.0,0,0,0.0,0,0,8550,8550.0,Mercamio,8550.0,8550.0,AREPAS DONA ALEJA*500g*20 QUESO BJA,-,Arepa,-,-,-,-,-,-,-
22 May 2024,1.0,8900.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,8900.0,1.000,0.0,0,0.0,0,0,0.0,0,0,8900,8900.0,Mercamio,8900.0,8900.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
03 May 2024,1.0,8900.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,8900.0,1.000,0.0,0,0.0,0,0,0.0,0,0,8900,8900.0,Mercamio,8900.0,8900.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
21 Apr 2024,1.0,8900.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,8900.0,1.000,0.0,0,0.0,0,0,0.0,0,0,8900,8900.0,Mercamio,8900.0,8900.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
11 Mar 2024,1.0,8900.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,8900.0,1.000,0.0,0,0.0,0,0,0.0,0,0,8900,8900.0,Mercamio,8900.0,8900.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
14 Feb 2024,1.0,7750.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,7750.0,1.000,0.0,0,0.0,0,0,0.0,0,0,7750,7750.0,Mercamio,7750.0,7750.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
15 Jan 2024,1.0,7750.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,7750.0,1.000,0.0,0,0.0,0,0,0.0,0,0,7750,7750.0,Mercamio,7750.0,7750.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
05 Jan 2024,1.0,7750.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,7750.0,1.000,0.0,0,0.0,0,0,0.0,0,0,7750,7750.0,Mercamio,7750.0,7750.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
12 Dec 2023,1.0,8550.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,8550.0,1.000,0.0,8550.00,0.0,01,0,0.0,0,0,8550,8550.0,Mercamio,8550.0,8550.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
15 Nov 2023,1.0,8550.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,8550.0,1.000,0.0,8550.00,0.0,01,0,0.0,0,0,8550,8550.0,Mercamio,8550.0,8550.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
04 Nov 2023,1.0,8550.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,8550.0,1.000,0.0,8550.00,0.0,01,0,0.0,0,0,8550,8550.0,Mercamio,8550.0,8550.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
20 Oct 2023,1.0,7750.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,7750.0,1.000,0.0,0,0.0,0,0,0.0,0,0,7750,7750.0,Mercamio,7750.0,7750.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
11 Sep 2023,1.0,7750.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,7750.0,1.000,0.0,0,0.0,0,0,0.0,0,0,7750,7750.0,Mercamio,7750.0,7750.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
27 Aug 2023,1.0,7750.00,AREPAS DONA RITA*450g*6 MEDIANOCHE,036306,7750.0,1.000,0.0,0,0.0,0,0,0.0,0,0,7750,7750.0,Mercamio,7750.0,7750.0,AREPAS DONA RITA*450g*6 MEDIANOCHE,-,Arepa,-,-,-,-,-,-,-
14 Aug 2023,1.0,9700.00,AREPAS DONA RITA*600g*4 C/QUESO MOZARE,000017,9700.0,1.000,0.0,0,0.0,0,0,0.0,0,0,9700,9700.0,Mercamio,9700.0,9700.0,AREPAS DONA RITA*600g*4 C/QUESO MOZARE,-,Arepa,-,-,-,-,-,-,-
07 Jun 2024,1.0,5800.00,ARROZ DIANA*1000g PREMIUM,028214,5800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5800,5800.0,Mercamio,5800.0,5800.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
07 Jun 2024,1.0,5800.00,ARROZ DIANA*1000g PREMIUM,028214,5800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5800,5800.0,Mercamio,5800.0,5800.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
22 May 2024,1.0,5800.00,ARROZ DIANA*1000g PREMIUM,028214,5800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5800,5800.0,Mercamio,5800.0,5800.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
22 May 2024,1.0,5800.00,ARROZ DIANA*1000g PREMIUM,028214,5800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5800,5800.0,Mercamio,5800.0,5800.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
22 May 2024,1.0,5800.00,ARROZ DIANA*1000g PREMIUM,028214,5800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5800,5800.0,Mercamio,5800.0,5800.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
31 Mar 2024,1.0,5600.00,ARROZ DIANA*1000g PREMIUM,028214,5600.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5600,5600.0,Mercamio,5600.0,5600.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
31 Mar 2024,1.0,5600.00,ARROZ DIANA*1000g PREMIUM,028214,5600.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5600,5600.0,Mercamio,5600.0,5600.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
31 Mar 2024,1.0,5600.00,ARROZ DIANA*1000g PREMIUM,028214,5600.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5600,5600.0,Mercamio,5600.0,5600.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
03 Mar 2024,1.0,5800.00,ARROZ DIANA*1000g PREMIUM,028214,5800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5800,5800.0,Mercamio,5800.0,5800.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
03 Mar 2024,1.0,5800.00,ARROZ DIANA*1000g PREMIUM,028214,5800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5800,5800.0,Mercamio,5800.0,5800.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
03 Mar 2024,1.0,5800.00,ARROZ DIANA*1000g PREMIUM,028214,5800.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5800,5800.0,Mercamio,5800.0,5800.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
12 Dec 2023,1.0,5550.00,ARROZ DIANA*1000g PREMIUM,028214,5550.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5550,5550.0,Mercamio,5550.0,5550.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
25 Nov 2023,1.0,5550.00,ARROZ DIANA*1000g PREMIUM,028214,5550.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5550,5550.0,Mercamio,5550.0,5550.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
15 Nov 2023,1.0,5550.00,ARROZ DIANA*1000g PREMIUM,028214,5550.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5550,5550.0,Mercamio,5550.0,5550.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
15 Nov 2023,1.0,5550.00,ARROZ DIANA*1000g PREMIUM,028214,5550.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5550,5550.0,Mercamio,5550.0,5550.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
15 Nov 2023,1.0,5550.00,ARROZ DIANA*1000g PREMIUM,028214,5550.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5550,5550.0,Mercamio,5550.0,5550.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
01 Oct 2023,1.0,5550.00,ARROZ DIANA*1000g PREMIUM,028214,5550.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5550,5550.0,Mercamio,5550.0,5550.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
01 Oct 2023,1.0,5550.00,ARROZ DIANA*1000g PREMIUM,028214,5550.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5550,5550.0,Mercamio,5550.0,5550.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
01 Oct 2023,1.0,5550.00,ARROZ DIANA*1000g PREMIUM,028214,5550.0,1.000,0.0,0,0.0,0,0,0.0,0,0,5550,5550.0,Mercamio,5550.0,5550.0,ARROZ DIANA*1000g PREMIUM,-,Arroz,-,-,-,-,-,-,-
03 May 2024,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
03 May 2024,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
03 May 2024,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
03 May 2024,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
11 Sep 2023,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
11 Sep 2023,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
11 Sep 2023,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
11 Sep 2023,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
14 Aug 2023,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
14 Aug 2023,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
14 Aug 2023,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
14 Aug 2023,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
14 Aug 2023,1.0,2250.00,ARROZ DIANA*500g,019252,2250.0,1.000,0.0,0,0.0,0,0,0.0,0,0,2250,2250.0,Mercamio,2250.0,2250.0,ARROZ DIANA*500g,-,Arroz,-,-,-,-,-,-,-
07 Jun 2024,1.0,6218.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6218.0,1.000,1182.0,6218.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6218.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
07 Jun 2024,1.0,6218.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6218.0,1.000,1182.0,6218.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6218.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
07 Jun 2024,1.0,6218.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6218.0,1.000,1182.0,6218.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6218.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
03 Mar 2024,1.0,6218.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6218.0,1.000,1182.0,6218.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6218.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
03 Mar 2024,1.0,6218.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6218.0,1.000,1182.0,6218.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6218.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
03 Mar 2024,1.0,6218.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6218.0,1.000,1182.0,6218.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6218.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
12 Dec 2023,1.0,6218.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6218.0,1.000,1182.0,6218.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6218.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
12 Dec 2023,1.0,6218.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6218.0,1.000,1182.0,6218.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6218.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
12 Dec 2023,1.0,6218.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6218.0,1.000,1182.0,6218.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6218.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
25 Nov 2023,1.0,6219.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6219.0,1.000,1181.0,6219.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6219.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
25 Nov 2023,1.0,6219.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6219.0,1.000,1181.0,6219.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6219.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
25 Nov 2023,1.0,6218.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,6218.0,1.000,1182.0,6218.00,19.0,01,0,0.0,0,0,7400,7400.0,Mercamio,6218.0,7400.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
15 Nov 2023,1.0,5874.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,5874.0,1.000,1116.0,5874.00,19.0,01,0,0.0,0,0,6990,6990.0,Mercamio,5874.0,6990.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
15 Nov 2023,1.0,5874.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,5874.0,1.000,1116.0,5874.00,19.0,01,0,0.0,0,0,6990,6990.0,Mercamio,5874.0,6990.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
15 Nov 2023,1.0,5874.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,5874.0,1.000,1116.0,5874.00,19.0,01,0,0.0,0,0,6990,6990.0,Mercamio,5874.0,6990.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
15 Nov 2023,1.0,5874.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,5874.0,1.000,1116.0,5874.00,19.0,01,0,0.0,0,0,6990,6990.0,Mercamio,5874.0,6990.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
27 Aug 2023,1.0,5840.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,5840.0,1.000,1110.0,5840.00,19.0,01,0,0.0,0,0,6950,6950.0,Mercamio,5840.0,6950.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
27 Aug 2023,1.0,5840.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,5840.0,1.000,1110.0,5840.00,19.0,01,0,0.0,0,0,6950,6950.0,Mercamio,5840.0,6950.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
27 Aug 2023,1.0,5840.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,5840.0,1.000,1110.0,5840.00,19.0,01,0,0.0,0,0,6950,6950.0,Mercamio,5840.0,6950.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
27 Aug 2023,1.0,5840.00,ATUN SELETTI*160g LOMO AC/OLIVA,070468,5840.0,1.000,1110.0,5840.00,19.0,01,0,0.0,0,0,6950,6950.0,Mercamio,5840.0,6950.0,ATUN SELETTI*160g LOMO AC/OLIVA,-,Atun,-,-,-,-,-,-,-
25 Nov 2023,1.0,7952.00,AVENA TONING*1000g HOJUELA,010914,7952.0,1.000,398.0,7952.00,5.0,01,0,0.0,0,0,8350,8350.0,Mercamio,7952.0,8350.0,AVENA TONING*1000g HOJUELA,-,Avena,-,-,-,-,-,-,-
07 Jun 2024,1.0,4562.00,AZUCAR MANUELITA*1000g,010401,4562.0,1.000,228.0,4562.00,5.0,01,0,0.0,0,0,4790,4790.0,Mercamio,4562.0,4790.0,AZUCAR MANUELITA*1000g,-,Azucar,-,-,-,-,-,-,-
03 May 2024,1.0,4561.00,AZUCAR MANUELITA*1000g,010401,4561.0,1.000,229.0,4561.00,5.0,01,0,0.0,0,0,4790,4790.0,Mercamio,4561.0,4790.0,AZUCAR MANUELITA*1000g,-,Azucar,-,-,-,-,-,-,-
12 Dec 2023,1.0,4857.00,AZUCAR MAYAGUEZ*1000g BLANCO,014956,4857.0,1.000,243.0,4857.00,5.0,01,0,0.0,0,0,5100,5100.0,Mercamio,4857.0,5100.0,AZUCAR MAYAGUEZ*1000g BLANCO,-,Azucar,-,-,-,-,-,-,-
25 Nov 2023,1.0,4857.00,AZUCAR MAYAGUEZ*1000g BLANCO,014956,4857.0,1.000,243.0,4857.00,5.0,01,0,0.0,0,0,5100,5100.0,Mercamio,4857.0,5100.0,AZUCAR MAYAGUEZ*1000g BLANCO,-,Azucar,-,-,-,-,-,-,-
27 Mar 2024,1.0,22475.00,Aceite GOURMET oli,7702141003256,22475.0,1.0000,4270.25,22475.00,19.0,01,false,50.0,26745,53490,26745,26745.0,Jumbo,22475.0,26745.25,Aceite GOURMET oli,-,Aceite,-,-,-,-,-,-,-
01 May 2024,2.0,4200.00,Agua Clarity 1.5 Litros,7703032140210,2100.0,2.00,0.0,0,0.0,0,0,0.0,0,0,2100,2100.0,Alkosto,4200.0,4200.0,Agua Clarity 1.5 Litros,-,Agua,-,-,-,-,-,-,-
20 Mar 2024,4.0,7200.00,Agua Cristal Eco Pack 1L,7702090042054,1800.0,4.00,0.0,0,0.0,0,0,0.0,0,0,1800,1800.0,Alkosto,7200.0,7200.0,Agua Cristal Eco Pack 1L,-,Agua,-,-,-,-,-,-,-
09 Feb 2024,3.0,13500.00,Agua Manantial 1500ml,7702609005129,4500.0,3.00,0.0,0,0.0,0,0,0.0,0,0,4500,4500.0,Alkosto,13500.0,13500.0,Agua Manantial 1500ml,-,Agua,-,-,-,-,-,-,-
07 Apr 2024,1.0,6290.00,Aguacate Und,1486,6290.0,1.00,0.0,0,0.0,0,0,0.0,0,0,6290,6290.0,Exito,6290.0,6290.0,Aguacate Und,-,Aguacate,-,-,-,-,-,-,-
01 May 2024,0.39,5272.00,Aguacate kg,102,16900.0,0.39,0.0,0,0.0,0,false,20.0,1319.00,6591.00,13520,16900.0,Alkosto,6591.0,6591.0,Aguacate kg,-,Aguacate,-,-,-,-,-,-,-
20 Mar 2024,0.34,4297.00,Aguacate kg,102,15800.0,0.34,0.0,0,0.0,0,false,20.0,1075.00,5372.00,12640,15800.0,Alkosto,5372.0,5372.0,Aguacate kg,-,Aguacate,-,-,-,-,-,-,-
09 Feb 2024,0.46,6143.00,Aguacate kg,102,13501.1,0.46,0.0,0,0.0,0,0,0.0,0,0,13501,13501.0,Alkosto,6211.0,6211.0,Aguacate kg,-,Aguacate,-,-,-,-,-,-,-
27 Oct 2023,0.78,7026.00,Aguacate kg,102,8950.32,0.78,0.0,0,0.0,0,0,0.0,0,0,8950,8950.0,Alkosto,6981.0,6981.0,Aguacate kg,-,Aguacate,-,-,-,-,-,-,-
12 Apr 2024,1.0,4453.78,Ajo Mac Molido 125g,7703015101801,4453.78,1.00,846.22,4453.78,19.0,01,0,0.0,0,0,5300,5300.0,Alkosto,4454.0,5300.22,Ajo Mac Molido 125g,-,Condimento,Ajo,-,-,-,-,-,-
20 Mar 2024,2.0,12000.00,Arandano 125g,7701023204002,7500.0,2.00,0.0,0,0.0,0,false,20.0,3000.00,15000.00,6000,7500.0,Alkosto,15000.0,15000.0,Arandano 125g,-,Arandano,-,-,-,-,-,-,-
01 May 2024,1.0,14537.81,Atun Alkosto Aceite 170g x3,7701023661546,14537.81,1.00,2762.19,14537.82,19.0,01,0,0.0,0,0,17300,17300.0,Alkosto,14538.0,17300.19,Atun Alkosto Aceite 170g x3,-,Atun,-,-,-,-,-,-,-
12 Apr 2024,1.0,14537.81,Atun Alkosto Aceite 170g x3,7701023661546,14537.81,1.00,2762.19,14537.82,19.0,01,0,0.0,0,0,17300,17300.0,Alkosto,14538.0,17300.19,Atun Alkosto Aceite 170g x3,-,Atun,-,-,-,-,-,-,-
16 Dec 2023,2.0,9400.00,BAGUETTE CUISINE&CO,2502616,4700.0,2,0.0,0,0.0,0,0,0.0,0,0,4700,4700.0,Jumbo,9400.0,9400.0,BAGUETTE CUISINE&CO,-,Baguette,-,-,-,-,-,-,-
16 Dec 2023,2.0,9400.00,BAGUETTE CUISINE&CO,2502619,4700.0,2,0.0,0,0.0,0,0,0.0,0,0,4700,4700.0,Jumbo,9400.0,9400.0,BAGUETTE CUISINE&CO,-,Baguette,-,-,-,-,-,-,-
22 May 2024,0.845,2687.00,BANANO COMUN/CRIOLLO*KILO,004986,3179.88,0.845,0.0,0,0.0,0,0,0.0,0,0,3180,3180.0,Mercamio,2687.0,2687.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
13 May 2024,0.795,2528.00,BANANO COMUN/CRIOLLO*KILO,004986,3179.87,0.795,0.0,0,0.0,0,0,0.0,0,0,3180,3180.0,Mercamio,2528.0,2528.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
03 May 2024,0.998,2575.00,BANANO COMUN/CRIOLLO*KILO,004986,2580.16,0.998,0.0,0,0.0,0,0,0.0,0,0,2580,2580.0,Mercamio,2575.0,2575.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
21 Apr 2024,0.84,2335.00,BANANO COMUN/CRIOLLO*KILO,004986,2779.76,0.840,0.0,0,0.0,0,0,0.0,0,0,2780,2780.0,Mercamio,2335.0,2335.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
15 Apr 2024,0.54,1501.00,BANANO COMUN/CRIOLLO*KILO,004986,2779.62,0.540,0.0,0,0.0,0,0,0.0,0,0,2780,2780.0,Mercamio,1501.0,1501.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
10 Mar 2024,1.066,2750.00,BANANO COMUN/CRIOLLO*KILO,004986,2579.73,1.066,0.0,0,0.0,0,0,0.0,0,0,2580,2580.0,Mercamio,2750.0,2750.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
27 Feb 2024,1.435,2927.00,BANANO COMUN/CRIOLLO*KILO,004986,2400.0,1.435,0.0,0,0.0,0,false,15.0,517.00,3446.67,2040,2400.0,Mercamio,3444.0,3444.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
14 Feb 2024,1.234,2962.00,BANANO COMUN/CRIOLLO*KILO,004986,2400.32,1.234,0.0,0,0.0,0,0,0.0,0,0,2400,2400.0,Mercamio,2962.0,2962.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
23 Jan 2024,0.804,1763.00,BANANO COMUN/CRIOLLO*KILO,004986,2579.6,0.804,0.0,0,0.0,0,false,15.0,311.00,2073.33,2193,2580.0,Mercamio,2074.0,2074.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
05 Jan 2024,0.89,2225.00,BANANO COMUN/CRIOLLO*KILO,004986,2500.0,0.890,0.0,0,0.0,0,0,0.0,0,0,2500,2500.0,Mercamio,2225.0,2225.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
07 Nov 2023,1.13,2401.00,BANANO COMUN/CRIOLLO*KILO,004986,2500.0,1.130,0.0,0,0.0,0,false,15.0,424.00,2826.67,2125,2500.0,Mercamio,2825.0,2825.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
20 Oct 2023,0.97,2425.00,BANANO COMUN/CRIOLLO*KILO,004986,2500.0,0.970,0.0,0,0.0,0,0,0.0,0,0,2500,2500.0,Mercamio,2425.0,2425.0,BANANO COMUN/CRIOLLO*KILO,-,Banano,-,-,-,-,-,-,-
